X,Y,FID,Name_of_Sc,Level_,Status,SchSponsor,Type1,Type2,Type3,PupilTeach,ClassrmRat,ToiletRati,No_Classrm,BoysToilet,GirlsToilet,TeachersTo,TotalToile,TotalBoys,TotalGirls,TotalEnrol,GO_KTSC_M,GOK_TSC_F,authorityM,authorityF,PTA_BOG_M,PTA_BOG_F,OthersM,OthersF,NoTeaching,NonTeachin,Province,District,Division,Location,Costituenc,Latitude,Longitude
36.91,-1.27,22883,FOUNTAIN JUNIOR PRI SCH,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.91
36.86,-1.25,22884,MATHARE 4A PRI SCH,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,ORDINARY,38.8,52.4,69.9,20,5,10,3,0,497,551,1048,4,16,2,3,0,2,0,0,1,4,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.86
36.91,-1.27,22885,DAYLIGHT ED CENTER PRI,PRIMARY SCHOOL,PRIVATE,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,ORDINARY,7.6,12.7,19,3,1,1,1,0,0,0,38,0,0,0,0,0,5,0,0,0,1,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.91
36.86,-1.26,22886,ROSA MYSTICA ACADEMY,PRIMARY SCHOOL,PRIVATE,NGO/CBO,MIXED,DAY ONLY,ORDINARY,50,62.5,250,8,1,1,1,0,250,250,500,0,0,0,0,0,0,5,5,2,2,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.26,36.86
36.91,-1.27,22887,GRACE ED CENTER PRI SCH,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,12,12,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.91
36.86,-1.23,22888,BRILLIANT CENTRE PRI SCH.,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,10,10,0,6,0,0,0,0,32,28,60,0,0,0,0,3,3,0,0,0,0,NAIROBI,NAIROBI,KASARANI,ROYSAMBU,KASARANI,-1.23,36.86
36.91,-1.27,22889,GOD'S FAVOR PRI SCH,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.91
36.86,-1.26,22890,VUMILIA DAY - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,13.6,8.5,34,8,1,1,0,0,26,42,68,0,0,0,0,0,0,1,4,0,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.26,36.86
36.91,-1.27,22891,SKYROCK PRI SCH,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,17.3,7.4,13,7,2,2,1,0,0,0,52,0,0,0,0,0,3,0,0,0,1,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.91
36.86,-1.26,22892,BRECLARES REHAB. CENTRE - PRI,PRIMARY SCHOOL,PRIVATE,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,18.4,16.6,83,10,1,1,1,0,79,87,166,0,0,0,0,0,0,6,3,0,2,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.26,36.86
36.91,-1.27,22893,BY FAITH ED CENTER PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.91
36.86,-1.26,22894,ACTION CHILD CENTRE - PRI,PRIMARY SCHOOL,PRIVATE,COMMUNITY,MIXED,DAY ONLY,ORDINARY,23.8,23.8,95,8,1,1,1,0,93,97,190,0,0,0,0,5,3,0,0,2,1,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.26,36.86
36.91,-1.27,22895,HAPPY KIDS ED SCH PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.91
36.86,-1.26,22896,MYTO JNR ACADEMY - PRI,PRIMARY SCHOOL,PRIVATE,NGO/CBO,MIXED,DAY ONLY,ORDINARY,10,16.7,50,6,1,1,1,0,45,55,100,0,0,0,0,4,6,0,0,2,2,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.26,36.86
36.92,-1.27,22897,DIVINE VISION COMM CENTER PRI SCH,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.92
36.86,-1.26,22898,CASOUPENDO ACADEMY,PRIMARY SCHOOL,PRIVATE,COMMUNITY,MIXED,DAY ONLY,ORDINARY,32.9,29.2,131.5,9,1,1,1,0,140,123,263,0,0,0,0,0,0,4,4,1,3,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.26,36.86
36.92,-1.27,22899,TIMANNE JUNIOR ACADEMY - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,BOARDING ONLY,ORDINARY,31.7,11.9,19,8,3,2,2,0,0,0,95,0,0,0,0,0,0,1,2,3,1,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.92
36.86,-1.26,22900,REEDEMED GOSPEL CHURCH SCHOOL,PRIMARY SCHOOL,PRIVATE,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,15.5,15.5,0,2,0,0,0,0,14,17,31,0,0,0,0,1,1,0,0,0,1,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.26,36.86
36.92,-1.27,22901,BRIGHTLITE ED CENTER PRI,PRIMARY SCHOOL,PRIVATE,COMMUNITY,MIXED,DAY ONLY,ORDINARY,63,27,94.5,7,1,1,1,0,0,0,189,0,0,0,0,0,3,0,0,0,0,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.92
36.86,-1.26,22902,EXCELLENT CHILD CARE CENTRE -PRI,PRIMARY SCHOOL,PRIVATE,COMMUNITY,MIXED,DAY ONLY,ORDINARY,13.3,19.9,79.5,8,1,1,1,0,65,94,159,0,0,0,0,0,0,6,6,2,3,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.26,36.86
36.92,-1.27,22903,HAPPYLAND ACADEMY PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,1.7,1.3,2.5,4,1,1,1,0,0,0,5,0,0,0,0,0,0,0,3,0,0,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.92
36.86,-1.26,22904,EBEDNEZER EARLY LEARNERS - PRI,PRIMARY SCHOOL,PRIVATE,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,9.7,14.5,14.5,2,1,1,1,0,14,15,29,0,0,0,0,0,0,1,2,0,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.26,36.86
36.91,-1.27,22905,SMARTCHILD EDU CENTER PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,INTEGRATED,9,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,2,0,0,1,0,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.91
36.86,-1.26,22906,CHRISTIAN ASSEMBLY CENTRE - PRI,PRIMARY SCHOOL,PRIVATE,RELIGIOUS ORGANIZATION, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.26,36.86
36.91,-1.27,22907,UMOJALAND CHILDREN CENTER,PRIMARY SCHOOL,PRIVATE,NGO/CBO,MIXED,DAY ONLY,ORDINARY,15.7,17.6,35.3,8,2,2,1,0,79,62,141,0,0,0,0,0,0,2,7,0,0,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.91
36.91,-1.27,22908,BLESINGS PRI SCH,PRIMARY SCHOOL,PUBLIC,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,13.1,22.9,36.6,8,2,3,1,0,0,0,183,0,0,0,0,2,12,0,0,0,2,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.91
36.86,-1.26,22909,JOY DAY CARE CENTRE - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.26,36.86
36.86,-1.26,22910,BEN JOS ACADEMY - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.26,36.86
36.86,-1.25,22911,MERCY CARE CENTRE PRI SCH,PRIMARY SCHOOL,PRIVATE,COMMUNITY,MIXED,DAY ONLY,ORDINARY,151,37.8,151,8,1,1,0,0,146,156,302,0,0,0,0,1,1,0,0,1,3,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.86
36.86,-1.25,22912,PCEA MATHARE NORTH JEDIDIA ACADEMY  -PRI,PRIMARY SCHOOL,PRIVATE,RELIGIOUS ORGANIZATION, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.86
36.91,-1.27,22913,SILVERLINE SCH PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,1,0.8,1.5,4,1,1,1,0,0,0,3,0,0,0,0,0,0,0,3,0,1,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.91
36.87,-1.25,22914,STAR OF HOPE ACADEMY - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY & BOARDING,ORDINARY,7.9,11.8,59,10,1,1,1,0,0,0,118,0,0,0,0,0,0,7,8,8,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.87
36.87,-1.25,22915,JOYRAX HUMANIST SCH. -PRI,PRIMARY SCHOOL,PRIVATE,NGO/CBO,MIXED,DAY ONLY,ORDINARY,5,6.7,10,3,1,1,1,0,10,10,20,0,0,0,0,0,0,1,3,0,0,NAIROBI,NAIROBI,STAREHE,HURUMA,KASARANI,-1.25,36.87
36.91,-1.27,22916,LOGEF ED CENTER PRI SCH,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.91
36.87,-1.25,22917,UPENDO EDUCATION CENTRE - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.87
36.91,-1.27,22918,HOPE OF THE CITY ED CENTER PRI,PRIMARY SCHOOL,PRIVATE,COMMUNITY,MIXED,DAY ONLY,INTEGRATED,6,6,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,3,1,1,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.91
36.87,-1.25,22919,DEMOLLY CENTRE - PRI,PRIMARY SCHOOL,PRIVATE,NGO/CBO,MIXED,DAY ONLY,ORDINARY,49.7,24.8,74.5,6,1,1,1,0,74,75,149,0,0,0,0,0,0,2,1,0,2,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.87
36.92,-1.27,22920,MERCURY ACADEMY PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,BOARDING ONLY,INTEGRATED,13.8,17.3,27.6,8,2,3,2,0,72,66,138,0,0,0,0,0,0,5,5,1,1,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.92
36.87,-1.25,22921,POPE JOHN PAUL II SCH - PRI,PRIMARY SCHOOL,PRIVATE,RELIGIOUS ORGANIZATION, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.87
36.92,-1.27,22922,GREAT LEARNERS ED CENTER PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.92
36.87,-1.25,22923,STELUM ELITE SCH - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,7.5,12.5,18.8,6,2,2,1,0,0,0,75,0,0,0,0,0,0,4,6,0,3,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.87
36.87,-1.25,22924,DAVIS JUNIOR  - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,13,13,19.5,3,1,1,1,0,0,0,39,0,0,0,0,0,0,0,3,1,1,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.87
36.92,-1.26,22925,KAYOLE COMM SCH PRI,PRIMARY SCHOOL,PRIVATE,NGO/CBO,MIXED,DAY ONLY,ORDINARY,18.9,33.1,44.2,8,2,4,2,0,128,137,265,0,0,0,0,0,0,6,8,0,0,NAIROBI,NAIROBI,EMBAKASI,NJIRU,EMBAKASI,-1.26,36.92
36.87,-1.25,22926,BENCIA PREP SCH - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.87
36.92,-1.26,22927,SUNRISE SCH PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,EMBAKASI,NJIRU,EMBAKASI,-1.26,36.92
36.87,-1.25,22928,ST. CHRISTOPHERS WHOLISTIC PRI SCH,PRIMARY SCHOOL,PRIVATE,RELIGIOUS ORGANIZATION, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.87
36.92,-1.26,22929,CARMEL CNTER PRI SCH,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,EMBAKASI,NJIRU,EMBAKASI,-1.26,36.92
36.87,-1.25,22930,QUEEN'S JUNIOR SCH - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.87
36.91,-1.27,22931,LITTLE ANGELS PRI SCH,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,16.7,10,6.3,5,4,4,2,0,30,20,50,0,0,0,0,0,0,2,1,1,1,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,EMBAKASI,-1.27,36.91
36.87,-1.25,22932,KENS NURS & SCH - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,16.1,22.1,44.3,8,2,2,1,0,0,0,177,0,0,0,0,0,0,1,10,1,1,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.87
36.92,-1.26,22933,BUSYSIMO JUNIOR ACADEMY PRIMARY,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,34.3,37.2,111.5,12,2,2,2,0,0,0,446,0,0,0,0,3,10,0,0,0,3,NAIROBI,NAIROBI,EMBAKASI,NJIRU,EMBAKASI,-1.26,36.92
36.86,-1.25,22934,MATHARE NORTH EDUCATIONAL CENTRE - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.86
36.92,-1.26,22935,CLEVER JUNIOR LEARNING CENTER PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,EMBAKASI,NJIRU,EMBAKASI,-1.26,36.92
36.86,-1.25,22936,HAPPY JUNIOR SCHOOL - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.86
36.72,-1.29,22937,GENTIANA PRI SCH,PRIMARY SCHOOL,PRIVATE,NGO/CBO,MIXED,DAY ONLY,ORDINARY,25,29.5,0,11,0,0,0,0,0,0,325,0,0,0,0,9,4,0,0,4,2,NAIROBI,NAIROBI,DAGORETTI,WAITHAKA,DAGORETTI,-1.29,36.72
36.86,-1.25,22938,IMMACULATE EDUCATION CENTRE - PRI,PRIMARY SCHOOL,PRIVATE,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,11.6,8.7,52,12,1,1,1,0,56,48,104,0,0,0,0,0,0,3,6,0,1,NAIROBI,NAIROBI,KASARANI,UTALI,KASARANI,-1.25,36.86
36.93,-1.22,22939,ST. LOUIS ACADEMY-PRI,PRIMARY SCHOOL,PRIVATE,COMMUNITY,MIXED,DAY ONLY,INTEGRATED,28.4,33.5,92.3,11,2,2,2,0,0,0,369,0,0,0,0,4,6,1,2,0,2,NAIROBI,NAIROBI,KASARANI,KASARANI,KASARANI,-1.22,36.93
36.86,-1.25,22940,VICTORIOUS KING ACADEMY - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.86
36.75,-1.26,22941,BLUE STAR CHILDREN CENTRE,PRIMARY SCHOOL,PUBLIC,COMMUNITY,MIXED,DAY ONLY,ORDINARY,6,6,3,1,1,1,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,NAIROBI,NAIROBI,WESTLANDS,KANGEMI,WESTLANDS,-1.26,36.75
36.86,-1.25,22942,ST. SYLVIA JNR ACADEMY - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,10.8,21.5,86,4,0,1,1,0,0,0,86,0,0,0,0,0,0,0,8,1,1,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.86
36.9,-1.18,22943,ST RITAS PRIMARY SCHOOL,PRIMARY SCHOOL,PRIVATE,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,4.3,4.3,6.5,3,1,1,1,0,0,0,13,0,0,0,3,0,0,0,0,0,0,NAIROBI,NAIROBI,KASARANI,KAHAWA,KASARANI,-1.18,36.9
36.88,-1.25,22944,SHINNING LIGHTS EDUCATIONAL CENTRE - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,INTEGRATED,5,6.3,12.5,8,2,2,2,0,0,0,50,0,0,0,0,0,0,7,3,0,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.88
36.77,-1.28,22945,BRAESIDE PRI SCH,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,9.2,15.8,17.9,17,7,8,4,0,0,0,268,0,0,0,0,0,0,4,25,0,4,NAIROBI,NAIROBI,WESTLANDS,LAVINGTON,WESTLANDS,-1.28,36.77
36.8,-1.26,22946,GREEN GATES PRI SCH,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,6.2,6.9,4.4,9,7,7,2,0,0,0,62,0,0,0,0,0,0,0,10,5,13,NAIROBI,NAIROBI,WESTLANDS,PARKLANDS,WESTLANDS,-1.26,36.8
36.88,-1.25,22947,MGUU TUPU PRI SCH,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL, , ,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.88
36.84,-1.3,22948,EARLY BIRD EDUCATION CENTRE PRI,PRIMARY SCHOOL,PRIVATE,COMMUNITY,MIXED,DAY ONLY,ORDINARY,9.3,9.3,28,6,1,1,1,0,0,0,56,0,0,0,0,0,6,0,0,2,2,NAIROBI,NAIROBI,MAKADARA,MAKONGENI,MAKADARA,-1.3,36.84
36.88,-1.25,22949,BRAINHOUSE ACADEMY - PRI,PRIMARY SCHOOL,PRIVATE,NGO/CBO,MIXED,DAY ONLY,ORDINARY,12.9,16.6,29,7,2,2,1,0,55,61,116,0,0,0,0,0,0,5,4,1,2,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.88
36.86,-1.29,22950,THREE IN ONE CHILDREN CENTRE PRI,PRIMARY SCHOOL,PUBLIC,COMMUNITY,MIXED,DAY ONLY,ORDINARY,73.5,52.5,147,14,2,3,2,0,0,0,735,0,0,0,0,6,4,0,0,1,4,NAIROBI,NAIROBI,MAKADARA,MARINGO,MAKADARA,-1.29,36.86
36.87,-1.25,22951,ST. STEPHEN CATHOLIC PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,INTEGRATED,19.8,19.8,59.5,6,1,1,1,0,0,0,119,0,0,0,0,3,3,0,0,1,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.87
37.65,-0.69,22952,KIRITIRI PRIMARY SCHOOL,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,18.3,16,14.2,8,5,4,2,0,0,0,128,1,6,0,0,0,0,0,0,1,1,EASTERN,MBEERE,CENTRAL - MOYALE,MAVURIA,GACHOKA,-0.69,37.65
36.87,-1.25,22953,BRINGERS OF JOY EDUCAATION CENTRE,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,12,12,12,2,1,1,1,0,13,11,24,0,0,0,0,0,0,0,2,0,2,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.87
37.64,-0.71,22954,GATUMBIRI PRI,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,ORDINARY,22.1,24.9,33.2,8,4,2,2,0,0,0,199,2,6,0,0,0,1,0,0,1,1,EASTERN,MBEERE,GACHOKA,MAVURIA,GACHOKA,-0.71,37.64
36.87,-1.25,22955,MAWAMU PREP SCH - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,14.5,15.9,26.5,10,3,3,3,0,0,0,159,0,0,0,0,0,0,5,6,3,1,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.87
37.66,-0.71,22956,IRIAMURAI  PRI,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY & BOARDING,ORDINARY,34.3,34.3,31.4,11,6,6,2,0,0,0,377,3,8,0,0,0,0,0,0,2,2,EASTERN,MBEERE,GACHOKA,MAVURIA,GACHOKA,-0.71,37.66
36.87,-1.25,22957,KASARANI VICTORY ACADEMY - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,19.5,25.4,63.5,10,2,2,1,0,0,0,254,0,0,0,0,0,0,9,4,1,2,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.87
37.66,-0.72,22958,ST.ROBERTS &KIKI ACADEMY PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL/ORGANIZATION,MIXED,DAY ONLY,ORDINARY,9,6,4.5,3,2,2,1,0,0,0,18,0,0,0,0,0,0,0,2,1,1,EASTERN,MBEERE,GACHOKA,MAVURIA,GACHOKA,-0.72,37.66
36.87,-1.25,22959,BLOSSOM CHILDRENS CENTRE - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,5.3,5.3,8,3,1,1,1,0,0,0,16,0,0,0,0,1,2,0,0,1,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.87
37.66,-0.73,22960,KIAMUKUYU PRI,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,21.6,24.3,48.5,8,2,2,1,0,0,0,194,3,6,0,0,0,0,0,0,1,1,EASTERN,MBEERE,GACHOKA,MAVURIA,GACHOKA,-0.73,37.66
36.87,-1.25,22961,SHARPENER CHILDRENS CENTRE - PRI,PRIMARY SCHOOL,PRIVATE,PRIVATE INDIVIDUAL,MIXED,DAY ONLY,ORDINARY,11,11,5.5,1,1,1,1,0,7,4,11,0,0,0,0,0,0,0,1,0,0,NAIROBI,NAIROBI,KASARANI,RUARAKA,KASARANI,-1.25,36.87
37.66,-0.75,22962,KAMURUGU  PRI,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,32.3,32.3,29.1,9,5,5,2,0,0,0,291,2,6,0,1,0,0,0,0,1,2,EASTERN,MBEERE,GACHOKA,MAVURIA,GACHOKA,-0.75,37.66
